activity_id,molecule_chembl_id,canonical_smiles,assay_chembl_id,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url
1807022,CHEMBL914,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL907269,Inhibition of human ERG potassium channel in HEK293 cells by patch clamp assay,B,Homo sapiens,HEK293,,CHEMBL3307715,IC50,23000.0,nM,=,,4.64,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1807023,CHEMBL1000,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CHEMBL907269,Inhibition of human ERG potassium channel in HEK293 cells by patch clamp assay,B,Homo sapiens,HEK293,,CHEMBL3307715,IC50,30000.0,nM,>,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139687,Bioorg Med Chem Lett,2006,Inhibitory effect of carboxylic acid group on hERG binding.,10.1016/j.bmcl.2006.08.039,16931010,1,Scientific Literature,,
1792093,CHEMBL214021,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,520.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792094,CHEMBL216554,O=C(NC1CCN(Cc2ccc3occc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,151.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792095,CHEMBL216104,O=C(NC1CCN(Cc2ccc3sccc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,24.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792096,CHEMBL216180,O=C(NC1CCN(Cc2ccc3[nH]ccc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,55.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792097,CHEMBL274168,O=C(NC1CCN(Cc2ccc3cc[nH]c3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,38.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792098,CHEMBL216524,O=C(NC1CCN(Cc2ccc3ncoc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,326.0,,>,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792099,CHEMBL215457,CCc1nc2ccc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,2.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792100,CHEMBL384043,CCc1nc2cc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)ccc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,14.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792101,CHEMBL217435,O=C(NC1CCN(Cc2ccc3oc(=O)[nH]c3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,44.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792102,CHEMBL216323,O=C(NC1CCN(Cc2ccc3oc(=O)oc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,15.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792103,CHEMBL217233,O=C1COc2ccc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)cc2N1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,25.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792104,CHEMBL216482,O=C(NC1CCN(Cc2ccc3ccc(=O)[nH]c3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,530.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792105,CHEMBL266725,Cn1c(=O)ccc2ccc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)cc21,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,1030.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792106,CHEMBL386281,O=C(NC1CCN(Cc2ccc3ccc(=O)oc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907674,Selectivity ratio for MCH-mediated calcium release from IMR-32 cells over hERG binding,F,Homo sapiens,IMR-32,,CHEMBL3307656,Ratio,1110.0,,=,,,BAO_0000193,CHEMBL4106188,Melanin-concentrating hormone receptor 2/HERG,SELECTIVITY GROUP,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q969V1 | Melanin-concentrating hormone receptor 2,ERG; ERG-1; ERG1; GPR145; H-ERG; HERG; KCNH2; MCH-2R; MCH-R2; MCH2; MCH2R; MCHR-2; MCHR2; SLT; Synonyms=ERG,CHEMBL1137588,Bioorg Med Chem Lett,2007,"An evaluation of 3,4-methylenedioxy phenyl replacements in the aminopiperidine chromone class of MCHr1 antagonists.",10.1016/j.bmcl.2006.11.065,17234405,1,Scientific Literature,,
1792111,CHEMBL217133,CCc1c(C)[nH]c2c1/C(=N/NC(=O)Nc1ccccc1)CCC2,CHEMBL907676,Inhibition of hERG expressed in HEK cells by whole cell patch clamp assay,T,Homo sapiens,HEK293,,CHEMBL3307715,IC50,21000.0,nM,=,,4.68,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137272,Bioorg Med Chem Lett,2006,Discovery and synthesis of tetrahydroindolone derived semicarbazones as selective Kv1.5 blockers.,10.1016/j.bmcl.2006.08.057,16942874,1,Scientific Literature,,
1792158,CHEMBL217347,CCc1c(C)[nH]c2c1/C(=N/OC(=O)Nc1ccccc1)CCC2,CHEMBL907684,Inhibition of hERG expressed in HEK cells by whole cell patch clamp assay,T,Homo sapiens,HEK293,,CHEMBL3307715,IC50,30000.0,nM,>,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137274,Bioorg Med Chem Lett,2006,Discovery and synthesis of tetrahydroindolone-derived carbamates as Kv1.5 blockers.,10.1016/j.bmcl.2006.08.059,16942878,1,Scientific Literature,,
1792159,CHEMBL216281,CCc1c2c(n(C)c1CC)CCC/C2=N\OC(=O)Nc1ccccc1,CHEMBL907684,Inhibition of hERG expressed in HEK cells by whole cell patch clamp assay,T,Homo sapiens,HEK293,,CHEMBL3307715,IC50,30000.0,nM,>,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137274,Bioorg Med Chem Lett,2006,Discovery and synthesis of tetrahydroindolone-derived carbamates as Kv1.5 blockers.,10.1016/j.bmcl.2006.08.059,16942878,1,Scientific Literature,,
1792198,CHEMBL217347,CCc1c(C)[nH]c2c1/C(=N/OC(=O)Nc1ccccc1)CCC2,CHEMBL907687,Selectivity for Kv1.5 compared to hERG,F,Homo sapiens,,,,Ratio,450.0,,>,,,BAO_0000193,CHEMBL612545,Unchecked,UNCHECKED,,,,CHEMBL1137274,Bioorg Med Chem Lett,2006,Discovery and synthesis of tetrahydroindolone-derived carbamates as Kv1.5 blockers.,10.1016/j.bmcl.2006.08.059,16942878,1,Scientific Literature,,
1792199,CHEMBL216281,CCc1c2c(n(C)c1CC)CCC/C2=N\OC(=O)Nc1ccccc1,CHEMBL907687,Selectivity for Kv1.5 compared to hERG,F,Homo sapiens,,,,Ratio,450.0,,>,,,BAO_0000193,CHEMBL612545,Unchecked,UNCHECKED,,,,CHEMBL1137274,Bioorg Med Chem Lett,2006,Discovery and synthesis of tetrahydroindolone-derived carbamates as Kv1.5 blockers.,10.1016/j.bmcl.2006.08.059,16942878,1,Scientific Literature,,
1777164,CHEMBL437341,N[C@H]1CC(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)=CC[C@@H]1c1cc(F)c(F)c(F)c1.O=C(O)C(F)(F)F,CHEMBL907768,Binding affinity to hERG,B,Homo sapiens,,,,Ki,50000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138877,J Med Chem,2006,"Discovery of ((4R,5S)-5-amino-4-(2,4,5- trifluorophenyl)cyclohex-1-enyl)-(3- (trifluoromethyl)-5,6-dihydro- [1,2,4]triazolo[4,3-a]pyrazin-7(8H)-yl)methanone (ABT-341), a highly potent, selective, orally efficacious, and safe dipeptidyl peptidase IV inhibitor for the treatment of type 2 diabetes.",10.1021/jm060955d,17064063,1,Scientific Literature,,
1777167,CHEMBL437341,N[C@H]1CC(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)=CC[C@@H]1c1cc(F)c(F)c(F)c1.O=C(O)C(F)(F)F,CHEMBL907769,Binding affinity to hERG in HEK293 cells by patch clamp assay,F,Homo sapiens,HEK293,,CHEMBL3307715,IC50,300000.0,nM,>,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138877,J Med Chem,2006,"Discovery of ((4R,5S)-5-amino-4-(2,4,5- trifluorophenyl)cyclohex-1-enyl)-(3- (trifluoromethyl)-5,6-dihydro- [1,2,4]triazolo[4,3-a]pyrazin-7(8H)-yl)methanone (ABT-341), a highly potent, selective, orally efficacious, and safe dipeptidyl peptidase IV inhibitor for the treatment of type 2 diabetes.",10.1021/jm060955d,17064063,1,Scientific Literature,,
1779186,CHEMBL214021,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL907829,Activity at hERG expressed in HEK293 cells assessed as blockade of current at -50 mV at 7 uM by voltage clamp assay,F,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,90.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137327,J Med Chem,2006,"Optimization of chromone-2-carboxamide melanin concentrating hormone receptor 1 antagonists: assessment of potency, efficacy, and cardiovascular safety.",10.1021/jm060683e,17064075,1,Scientific Literature,,
1782041,CHEMBL214808,CN1CCN(Cc2ccc3cc(-n4cnc5cc(-c6ccc(Cl)cc6)sc5c4=O)ccc3n2)CC1,CHEMBL908401,Inhibitory activity against hERG by patch-clamp assay,F,Homo sapiens,,,,IC50,21877.62,nM,=,,4.66,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137354,J Med Chem,2006,"Potent, selective, and orally efficacious antagonists of melanin-concentrating hormone receptor 1.",10.1021/jm060572f,17125262,1,Scientific Literature,,
1763657,CHEMBL212437,O=C(N[C@@H](CCN1CCC(n2cnc(Cc3ccccc3)n2)CC1)c1ccccc1)C1CCC1,CHEMBL908639,Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells at 100 nM,B,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,44.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148680,Bioorg Med Chem Lett,2006,Overcoming HERG affinity in the discovery of the CCR5 antagonist maraviroc.,10.1016/j.bmcl.2006.06.012,16782336,1,Scientific Literature,,
1763658,CHEMBL212087,Cc1nnc(C)n1C1CCN(CC[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,CHEMBL908639,Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells at 100 nM,B,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,5.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148680,Bioorg Med Chem Lett,2006,Overcoming HERG affinity in the discovery of the CCR5 antagonist maraviroc.,10.1016/j.bmcl.2006.06.012,16782336,1,Scientific Literature,,
1763659,CHEMBL377914,O=C(Cc1ccc(F)cc1)NC1CCN(CC[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,CHEMBL908639,Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells at 100 nM,B,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,30.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148680,Bioorg Med Chem Lett,2006,Overcoming HERG affinity in the discovery of the CCR5 antagonist maraviroc.,10.1016/j.bmcl.2006.06.012,16782336,1,Scientific Literature,,
1763660,CHEMBL213541,O=C(N[C@@H](CCN1CCC(c2noc(Cc3ccccc3)n2)CC1)c1ccccc1)C1CCC1,CHEMBL908639,Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells at 100 nM,B,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,50.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148680,Bioorg Med Chem Lett,2006,Overcoming HERG affinity in the discovery of the CCR5 antagonist maraviroc.,10.1016/j.bmcl.2006.06.012,16782336,1,Scientific Literature,,
1763682,CHEMBL213617,Cc1nnc(C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,CHEMBL908639,Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells at 100 nM,B,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,10.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148680,Bioorg Med Chem Lett,2006,Overcoming HERG affinity in the discovery of the CCR5 antagonist maraviroc.,10.1016/j.bmcl.2006.06.012,16782336,1,Scientific Literature,,
1763683,CHEMBL211912,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,CHEMBL908639,Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells at 100 nM,B,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,14.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148680,Bioorg Med Chem Lett,2006,Overcoming HERG affinity in the discovery of the CCR5 antagonist maraviroc.,10.1016/j.bmcl.2006.06.012,16782336,1,Scientific Literature,,
1763708,CHEMBL212453,COc1ccc(CCn2ncc(C(=O)c3ccc(C)c(C)c3)n2)cc1,CHEMBL908645,Inhibition of hERG,T,Homo sapiens,,,,Activity,50.0,uM,>,,,BAO_0000181,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148681,Bioorg Med Chem Lett,2006,"Synthesis and evaluation of (2-phenethyl-2H-1,2,3-triazol-4-yl)(phenyl)methanones as Kv1.5 channel blockers for the treatment of atrial fibrillation.",10.1016/j.bmcl.2006.06.001,16793267,1,Scientific Literature,,
