molecule_chembl_id,assay_chembl_id,activity_id,canonical_smiles,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url,standard_value_num,pchembl_value_num,standard_units_norm,relation_preserved,endpoint_class,standard_value_nM,standard_value_M,p_activity_bound,p_activity_relation,censoring_type,p_ic50_ki,p_ic50_ki_relation,is_percent_inhibition,test_concentration_M,test_concentration_unit,test_concentration_raw_value,test_concentration_method,test_concentration_source,percent_inhibition_value,pseudo_ic50_M_n1,pseudo_pic50_n1,hill_assumed,p_ic50_bound_value,p_ic50_bound_relation,pseudo_ic50_method,p_ic50_bound_method,p_ic50_modeling,p_ic50_modeling_relation,p_ic50_modeling_method,smiles_missing,smiles_is_valid,smiles_validation_method,priority_has_modeled_pic50,priority_score,standard_value_num_median,standard_value_nM_median,standard_value_M_median,p_activity_bound_median,p_ic50_ki_median,pchembl_value_num_median,test_concentration_M_median,test_concentration_raw_value_median,percent_inhibition_value_median,pseudo_ic50_M_n1_median,pseudo_pic50_n1_median,p_ic50_bound_value_median,p_ic50_modeling_median,hill_assumed_median,n_selected_measurements,n_total_measurements_in_group
CHEMBL240395,CHEMBL903096,2010666,O=C(c1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1)N1CCC1.O=CO,Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells,B,Homo sapiens,CHO-K1,,CHEMBL3307512,IC50,63095.73,nM,<,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138361,J Med Chem,2007,4-acyl-1-(4-aminoalkoxyphenyl)-2-ketopiperazines as a novel class of non-brain-penetrant histamine H3 receptor antagonists.,10.1021/jm0708228,18052318.0,1,Scientific Literature,,,63095.73,,nm,<,ic50_ki,63095.73,6.309573e-05,4.200000030616179,>,left_censored_upper_bound,4.200000030616179,>,False,,,,,,,,,,,,,,4.200000030616179,>,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,14,63095.73,63095.73,6.309573e-05,4.200000030616179,4.200000030616179,,,,,,,,4.200000030616179,,1,1
CHEMBL240454,CHEMBL886667,2023203,O=S(=O)(c1ccc(/C=C/c2ccc(F)cc2)nc1)c1ccccc1F,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,9000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,9000.0,,nm,>,ic50_ki,9000.0,9e-06,5.045757490560675,<,right_censored_lower_bound,5.045757490560675,<,False,,,,,,,,,,,,,,5.045757490560675,<,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,14,9000.0,9000.0,9e-06,5.045757490560675,5.045757490560675,,,,,,,,5.045757490560675,,1,1
CHEMBL240565,CHEMBL903096,2010627,CS(=O)(=O)c1cccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCCC5)CC4)cc3)C(=O)C2)c1.O=CO,Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells,B,Homo sapiens,CHO-K1,,CHEMBL3307512,IC50,63095.73,nM,<,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138361,J Med Chem,2007,4-acyl-1-(4-aminoalkoxyphenyl)-2-ketopiperazines as a novel class of non-brain-penetrant histamine H3 receptor antagonists.,10.1021/jm0708228,18052318.0,1,Scientific Literature,,,63095.73,,nm,<,ic50_ki,63095.73,6.309573e-05,4.200000030616179,>,left_censored_upper_bound,4.200000030616179,>,False,,,,,,,,,,,,,,4.200000030616179,>,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,14,63095.73,63095.73,6.309573e-05,4.200000030616179,4.200000030616179,,,,,,,,4.200000030616179,,1,1
CHEMBL240567,CHEMBL903096,2010626,O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OC3CCN(C4CCCC4)CC3)cc2)C(=O)C1.O=CO,Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells,B,Homo sapiens,CHO-K1,,CHEMBL3307512,IC50,7943.28,nM,=,,5.1,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138361,J Med Chem,2007,4-acyl-1-(4-aminoalkoxyphenyl)-2-ketopiperazines as a novel class of non-brain-penetrant histamine H3 receptor antagonists.,10.1021/jm0708228,18052318.0,1,Scientific Literature,,,7943.28,5.1,nm,=,ic50_ki,7943.28,7.943280000000001e-06,5.100000128334196,=,uncensored_or_approx,5.100000128334196,=,False,,,,,,,,,,,,,,5.100000128334196,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,7943.28,7943.28,7.943280000000001e-06,5.100000128334196,5.100000128334196,5.1,,,,,,,5.100000128334196,,1,1
CHEMBL240665,CHEMBL886667,2023201,O=S(=O)(c1ccc(/C=C/c2ccccc2F)nc1)c1ccccc1F,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,9000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,9000.0,,nm,>,ic50_ki,9000.0,9e-06,5.045757490560675,<,right_censored_lower_bound,5.045757490560675,<,False,,,,,,,,,,,,,,5.045757490560675,<,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,14,9000.0,9000.0,9e-06,5.045757490560675,5.045757490560675,,,,,,,,5.045757490560675,,1,1
CHEMBL240680,CHEMBL886667,2023196,Cc1cc(F)ccc1/C=C/c1ccc(S(=O)(=O)c2ccccc2F)cn1,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,5000.0,nM,=,,5.3,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,5000.0,5.3,nm,=,ic50_ki,5000.0,5e-06,5.301029995663981,=,uncensored_or_approx,5.301029995663981,=,False,,,,,,,,,,,,,,5.301029995663981,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,5000.0,5000.0,5e-06,5.301029995663981,5.301029995663981,5.3,,,,,,,5.301029995663981,,1,1
CHEMBL240839,CHEMBL886667,2023207,O=S(=O)(c1ccc(F)cc1)c1ccc(CCc2ccc(F)cc2)nc1,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,8200.0,nM,=,,5.09,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,8200.0,5.09,nm,=,ic50_ki,8200.0,8.200000000000001e-06,5.086186147616283,=,uncensored_or_approx,5.086186147616283,=,False,,,,,,,,,,,,,,5.086186147616283,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,8200.0,8200.0,8.200000000000001e-06,5.086186147616283,5.086186147616283,5.09,,,,,,,5.086186147616283,,1,1
CHEMBL240840,CHEMBL886667,2023206,O=S(=O)(c1ccc(F)cc1)c1ccc(/C=C/c2ccc(F)cc2)cn1,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,3300.0,nM,=,,5.48,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,3300.0,5.48,nm,=,ic50_ki,3300.0,3.3e-06,5.481486060122113,=,uncensored_or_approx,5.481486060122113,=,False,,,,,,,,,,,,,,5.481486060122113,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,3300.0,3300.0,3.3e-06,5.481486060122113,5.481486060122113,5.48,,,,,,,5.481486060122113,,1,1
CHEMBL240841,CHEMBL886667,2023205,O=S(=O)(c1ccc(F)cc1)c1ccc(/C=C/c2ccc(F)cc2)nc1,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,9500.0,nM,=,,5.02,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,9500.0,5.02,nm,=,ic50_ki,9500.0,9.5e-06,5.022276394711152,=,uncensored_or_approx,5.022276394711152,=,False,,,,,,,,,,,,,,5.022276394711152,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,9500.0,9500.0,9.5e-06,5.022276394711152,5.022276394711152,5.02,,,,,,,5.022276394711152,,1,1
CHEMBL240863,CHEMBL886667,2023200,O=S(=O)(c1ccc(/C=C/c2cccc(F)c2)nc1)c1ccccc1F,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,9000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,9000.0,,nm,>,ic50_ki,9000.0,9e-06,5.045757490560675,<,right_censored_lower_bound,5.045757490560675,<,False,,,,,,,,,,,,,,5.045757490560675,<,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,14,9000.0,9000.0,9e-06,5.045757490560675,5.045757490560675,,,,,,,,5.045757490560675,,1,1
CHEMBL240864,CHEMBL886667,2023199,O=S(=O)(c1ccc(/C=C/c2ccncc2)nc1)c1ccccc1F,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,4200.0,nM,=,,5.38,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,4200.0,5.38,nm,=,ic50_ki,4200.0,4.2000000000000004e-06,5.376750709602099,=,uncensored_or_approx,5.376750709602099,=,False,,,,,,,,,,,,,,5.376750709602099,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,4200.0,4200.0,4.2000000000000004e-06,5.376750709602099,5.376750709602099,5.38,,,,,,,5.376750709602099,,1,1
CHEMBL240865,CHEMBL886667,2023198,O=S(=O)(c1ccc(/C=C/c2ccc(F)cc2F)nc1)c1ccccc1F,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,9000.0,nM,>,,,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,9000.0,,nm,>,ic50_ki,9000.0,9e-06,5.045757490560675,<,right_censored_lower_bound,5.045757490560675,<,False,,,,,,,,,,,,,,5.045757490560675,<,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,14,9000.0,9000.0,9e-06,5.045757490560675,5.045757490560675,,,,,,,,5.045757490560675,,1,1
CHEMBL240876,CHEMBL886667,2023194,O=S(=O)(c1ccc(/C=C/c2ccc(F)cc2O)nc1)c1ccccc1F,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,2100.0,nM,=,,5.68,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,2100.0,5.68,nm,=,ic50_ki,2100.0,2.1000000000000002e-06,5.6777807052660805,=,uncensored_or_approx,5.6777807052660805,=,False,,,,,,,,,,,,,,5.6777807052660805,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,2100.0,2100.0,2.1000000000000002e-06,5.6777807052660805,5.6777807052660805,5.68,,,,,,,5.6777807052660805,,1,1
CHEMBL240877,CHEMBL886667,2023193,O=S(=O)(c1ccc(/C=C/c2ccccc2O)nc1)c1ccccc1F,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,1400.0,nM,=,,5.85,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,1400.0,5.85,nm,=,ic50_ki,1400.0,1.4000000000000001e-06,5.853871964321762,=,uncensored_or_approx,5.853871964321762,=,False,,,,,,,,,,,,,,5.853871964321762,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,1400.0,1400.0,1.4000000000000001e-06,5.853871964321762,5.853871964321762,5.85,,,,,,,5.853871964321762,,1,1
CHEMBL240878,CHEMBL886667,2023192,COc1cc(F)ccc1/C=C/c1ccc(S(=O)(=O)c2ccccc2F)cn1,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,1400.0,nM,=,,5.85,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,1400.0,5.85,nm,=,ic50_ki,1400.0,1.4000000000000001e-06,5.853871964321762,=,uncensored_or_approx,5.853871964321762,=,False,,,,,,,,,,,,,,5.853871964321762,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,1400.0,1400.0,1.4000000000000001e-06,5.853871964321762,5.853871964321762,5.85,,,,,,,5.853871964321762,,1,1
CHEMBL240886,CHEMBL886667,2023188,[O-][S+](c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2)nc1,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,3900.0,nM,=,,5.41,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,3900.0,5.41,nm,=,ic50_ki,3900.0,3.9e-06,5.4089353929735005,=,uncensored_or_approx,5.4089353929735005,=,False,,,,,,,,,,,,,,5.4089353929735005,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,3900.0,3900.0,3.9e-06,5.4089353929735005,5.4089353929735005,5.41,,,,,,,5.4089353929735005,,1,1
CHEMBL240887,CHEMBL886667,2023187,[O-][S+](c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)nc1,Displacement of [3H]dofetilide from hERG expressed in HEK cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,2800.0,nM,=,,5.55,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139157,Bioorg Med Chem Lett,2007,"2,5-Disubstituted pyridines: the discovery of a novel series of 5-HT2A ligands.",10.1016/j.bmcl.2007.01.098,17314044.0,1,Scientific Literature,,,4200.0,5.38,nm,=,ic50_ki,4200.0,4.2000000000000004e-06,5.376750709602099,=,uncensored_or_approx,5.376750709602099,=,False,,,,,,,,,,,,,,5.376750709602099,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,4200.0,4200.0,4.2000000000000004e-06,5.376750709602099,5.376750709602099,5.38,,,,,,,5.376750709602099,,3,3
CHEMBL241330,CHEMBL902587,2007679,CCOc1cc(CN2CCC(NC(=O)c3cccc(S(C)(=O)=O)c3)CC2)ccc1Cl,Binding affinity to human ERG channel,B,Homo sapiens,,,,IC50,1300.0,nM,=,,5.89,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1138334,J Med Chem,2007,From astemizole to a novel hit series of small-molecule somatostatin 5 receptor antagonists via GPCR affinity profiling.,10.1021/jm701144e,18020391.0,1,Scientific Literature,,,1300.0,5.89,nm,=,ic50_ki,1300.0,1.3e-06,5.886056647693163,=,uncensored_or_approx,5.886056647693163,=,False,,,,,,,,,,,,,,5.886056647693163,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,1300.0,1300.0,1.3e-06,5.886056647693163,5.886056647693163,5.89,,,,,,,5.886056647693163,,1,1
CHEMBL241754,CHEMBL899478,1983286,CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN)c1ccccc1,Inhibition of human ERG assessed as blockade of Ikr current at 7uM by patch clamp assay,B,Homo sapiens,,,,Activity,,,,Not Active,,BAO_0000375,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137440,Bioorg Med Chem Lett,2007,"Kinesin spindle protein (KSP) inhibitors. Part 6: Design and synthesis of 3,5-diaryl-4,5-dihydropyrazole amides as potent inhibitors of the mitotic kinesin KSP.",10.1016/j.bmcl.2007.07.046,17761419.0,1,Scientific Literature,,,,,,,other_nonstandard,,,,,uncensored_or_approx,,,False,7e-06,um,7.0,parsed_molar_text,assay_description,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,4,,,,,,,7e-06,7.0,,,,,,,1,1
CHEMBL242598,CHEMBL895464,1931614,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(C4CCOCC4)n2C)CC3)no1,Displacement of [3H]dofetilide from hERG expressed in CHO cells,B,Homo sapiens,CHO,,CHEMBL3308072,IC50,3981.07,nM,=,,5.4,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148818,J Med Chem,2007,"1,2,4-triazol-3-yl-thiopropyl-tetrahydrobenzazepines: a series of potent and selective dopamine D(3) receptor antagonists.",10.1021/jm0705612,17867665.0,1,Scientific Literature,,,3981.07,5.4,nm,=,ic50_ki,3981.07,3.98107e-06,5.40000018605658,=,uncensored_or_approx,5.40000018605658,=,False,,,,,,,,,,,,,,5.40000018605658,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,3981.07,3981.07,3.98107e-06,5.40000018605658,5.40000018605658,5.4,,,,,,,5.40000018605658,,1,1
CHEMBL242599,CHEMBL895464,1931612,COc1cccc(-c2nnc(SCCCN3CCc4ccc(-c5cc(C)on5)cc4CC3)n2C)c1,Displacement of [3H]dofetilide from hERG expressed in CHO cells,B,Homo sapiens,CHO,,CHEMBL3308072,pIC50,,,,Not Determined,,BAO_0000199,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148818,J Med Chem,2007,"1,2,4-triazol-3-yl-thiopropyl-tetrahydrobenzazepines: a series of potent and selective dopamine D(3) receptor antagonists.",10.1021/jm0705612,17867665.0,1,Scientific Literature,,,,,,,other_nonstandard,,,,,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,4,,,,,,,,,,,,,,,1,1
CHEMBL242600,CHEMBL895464,1931611,COc1ccc(-c2nnc(SCCCN3CCc4ccc(-c5cc(C)on5)cc4CC3)n2C)cc1,Displacement of [3H]dofetilide from hERG expressed in CHO cells,B,Homo sapiens,CHO,,CHEMBL3308072,IC50,39.81,nM,=,,7.4,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148818,J Med Chem,2007,"1,2,4-triazol-3-yl-thiopropyl-tetrahydrobenzazepines: a series of potent and selective dopamine D(3) receptor antagonists.",10.1021/jm0705612,17867665.0,1,Scientific Literature,,,39.81,7.4,nm,=,ic50_ki,39.81,3.9810000000000004e-08,7.400007822415902,=,uncensored_or_approx,7.400007822415902,=,False,,,,,,,,,,,,,,7.400007822415902,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,39.81,39.81,3.9810000000000004e-08,7.400007822415902,7.400007822415902,7.4,,,,,,,7.400007822415902,,1,1
CHEMBL242601,CHEMBL895464,1931604,Cc1cnc(-c2nnc(SCCN3CCc4ccc(-c5cc(C)nn5C)cc4CC3)n2C)cn1,Displacement of [3H]dofetilide from hERG expressed in CHO cells,B,Homo sapiens,CHO,,CHEMBL3308072,IC50,1995.26,nM,=,,5.7,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148818,J Med Chem,2007,"1,2,4-triazol-3-yl-thiopropyl-tetrahydrobenzazepines: a series of potent and selective dopamine D(3) receptor antagonists.",10.1021/jm0705612,17867665.0,1,Scientific Literature,,,1995.26,5.7,nm,=,ic50_ki,1995.26,1.99526e-06,5.700000503883016,=,uncensored_or_approx,5.700000503883016,=,False,,,,,,,,,,,,,,5.700000503883016,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,1995.26,1995.26,1.99526e-06,5.700000503883016,5.700000503883016,5.7,,,,,,,5.700000503883016,,1,1
